Sport,TotPkts,TotBytes,SrcPkts,DstPkts,SrcBytes,service,flag,protocol_type,count,srv_count,dst_host_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_bytes,class
57146,18,1152,10,8,644,45,5,1,204,5,255,0.06,0.07,0,0
58373,18,1152,10,8,644,22,9,1,14,14,34,1.0,0.0,260,1
55828,18,1152,10,8,644,45,4,1,1,1,255,0.0,0.51,0,0
57900,18,1152,10,8,644,11,9,2,3,8,76,0.66,0.04,95,1
56116,20,1276,10,10,644,11,9,2,210,210,255,1.0,0.0,42,1
57864,20,1276,10,10,644,40,9,2,5,1,255,0.0,0.6,0,1
59283,18,1152,10,8,644,19,9,1,2,3,180,0.51,0.03,0,1
58772,18,1152,10,8,644,50,9,1,1,2,189,0.68,0.02,332,1
56330,18,1152,10,8,644,19,9,1,1,1,197,0.17,0.02,0,1
58520,18,1152,10,8,644,22,1,1,1,1,14,1.0,0.0,0,1
57003,20,1276,10,10,644,34,5,1,241,20,255,0.08,0.07,0,0
57736,18,1152,10,8,644,31,5,1,191,3,255,0.01,0.08,0,0
57463,20,1276,10,10,644,19,9,1,1,1,2,0.5,1.0,0,1
56794,18,1152,10,8,644,37,1,1,65,4,255,0.02,0.07,0,0
56629,18,1152,10,8,644,19,9,1,15,15,244,0.27,0.02,0,1
55870,20,1276,10,10,644,45,5,1,220,11,24,0.46,0.12,0,0
55932,20,1276,10,10,644,24,5,1,207,7,255,0.07,0.06,0,0
56480,18,1152,10,8,644,19,9,1,6,6,21,0.57,0.14,0,1
55766,18,1152,10,8,644,45,9,2,2,2,255,0.93,0.01,146,1
56998,18,1152,10,8,644,22,9,1,2,2,2,1.0,0.0,1179,1
55729,18,1152,10,8,644,12,5,1,6,3,255,0.01,0.08,0,0
58376,18,1152,10,8,644,45,1,1,238,1,255,0.0,0.97,0,0
58630,18,1152,10,8,644,19,9,1,2,2,89,0.37,0.07,0,1
58369,20,1276,10,10,644,19,9,1,3,2,6,0.5,0.67,0,1
59002,20,1276,10,10,644,60,5,1,16,2,255,0.01,0.07,0,0
58387,18,1152,10,8,644,22,5,1,38,13,255,0.25,0.02,0,0
58348,20,1276,10,10,644,56,5,1,11,11,53,0.62,0.04,0,0
56184,18,1152,10,8,644,45,5,1,112,15,255,0.06,0.05,0,0
56512,18,1152,10,8,644,22,9,1,8,9,255,1.0,0.0,1660,1
57485,18,1152,10,8,644,55,5,1,231,7,255,0.03,0.06,0,0
57284,18,1152,10,8,644,19,9,1,1,1,25,0.72,0.08,0,1
55716,18,1152,10,8,644,45,4,1,2,2,255,0.01,0.66,0,0
56763,20,1276,10,10,644,45,5,1,179,4,255,0.07,0.07,0,0
56627,18,1152,10,8,644,10,9,1,55,1,255,0.0,0.01,486,1
56820,20,1276,10,10,644,5,5,1,123,4,255,0.02,0.07,0,0
59006,20,1276,10,10,644,22,9,1,2,2,255,1.0,0.0,962,1
58292,18,1152,10,8,644,31,5,1,194,3,255,0.01,0.07,0,0
57229,18,1152,10,8,644,45,5,1,259,10,255,0.04,0.07,0,0
57006,20,1276,10,10,644,22,5,1,38,10,255,0.12,0.06,0,0
57501,20,1276,10,10,644,45,5,1,225,18,255,0.07,0.08,0,0
57097,18,1152,10,8,644,11,9,2,74,153,255,1.0,0.0,125,1
56216,18,1152,10,8,644,45,9,2,8,2,255,0.93,0.01,147,1
55951,18,1152,10,8,644,45,3,1,72,3,255,0.01,0.11,0,0
58475,20,1276,10,10,644,7,5,1,105,3,45,0.07,0.13,0,0
57937,20,1276,10,10,644,45,1,1,74,7,255,0.03,0.05,0,0
56848,20,1276,10,10,644,22,9,1,1,21,25,1.0,0.0,500,1
56537,20,1276,10,10,644,22,9,1,4,4,255,0.95,0.02,2507,1
58554,20,1276,10,10,644,9,5,1,225,4,255,0.07,0.07,0,0
58029,20,1276,10,10,644,45,9,2,44,44,255,0.17,0.02,0,0
59120,20,1276,10,10,644,22,9,1,5,5,255,1.0,0.0,807,1
56087,20,1276,10,10,644,22,1,1,1,1,3,1.0,0.0,0,1
57019,18,1152,10,8,644,19,9,1,2,4,142,0.02,0.03,0,1
57480,18,1152,10,8,644,45,5,1,147,5,255,0.02,0.09,0,0
57220,20,1276,10,10,644,22,9,1,35,44,255,1.0,0.0,546,1
57127,20,1276,10,10,644,17,9,1,1,1,168,0.07,0.03,144,1
59168,18,1152,10,8,644,40,9,2,2,2,255,0.02,0.46,105,1
57182,18,1152,10,8,644,25,5,1,188,3,255,0.01,0.07,0,0
55787,20,1276,10,10,644,17,9,1,1,1,145,0.03,0.02,224,1
57858,20,1276,10,10,644,5,5,1,106,10,255,0.04,0.06,0,0
58398,20,1276,10,10,644,22,9,1,2,2,15,1.0,0.0,1177,1
59142,20,1276,10,10,644,22,9,1,2,3,255,1.0,0.0,398,1
56397,18,1152,10,8,644,20,5,1,168,2,255,0.01,0.06,0,0
56753,18,1152,10,8,644,60,2,1,118,13,255,0.05,0.07,0,0
56117,20,1276,10,10,644,22,9,1,4,4,88,1.0,0.0,2924,1
56472,20,1276,10,10,644,45,9,2,1,1,255,0.96,0.01,146,1
57460,20,1276,10,10,644,22,9,1,4,4,255,1.0,0.0,2348,1
58219,18,1152,10,8,644,45,5,1,190,4,255,0.02,0.07,0,0
59129,18,1152,10,8,644,45,5,1,144,11,255,0.01,0.06,0,0
59424,18,1152,10,8,644,11,9,2,53,53,255,1.0,0.0,78,1
59535,18,1152,10,8,644,18,9,1,1,1,251,0.18,0.03,1054,1
56051,18,1152,10,8,644,19,9,1,2,2,6,1.0,0.0,0,0
56300,18,1152,10,8,644,50,9,1,1,2,95,0.79,0.04,328,1
58381,20,1276,10,10,644,29,5,1,205,12,255,0.05,0.05,0,0
56661,18,1152,10,8,644,30,5,1,134,19,255,0.01,0.07,0,0
57516,20,1276,10,10,644,45,5,1,95,11,255,0.04,0.05,0,0
58762,20,1276,10,10,644,40,9,2,5,1,255,0.0,0.81,0,1
58229,20,1276,10,10,644,45,9,2,1,1,50,0.82,0.06,145,1
55980,20,1276,10,10,644,56,5,1,67,17,255,0.15,0.06,0,0
56352,20,1276,10,10,644,60,5,1,103,3,255,0.01,0.06,0,0
59102,20,1276,10,10,644,22,1,1,1,1,1,1.0,0.0,0,1
55714,18,1152,10,8,644,19,9,1,9,9,151,0.2,0.03,0,1
58657,20,1276,10,10,644,40,9,2,1,1,255,0.0,0.63,105,1
58365,20,1276,10,10,644,34,5,1,262,20,255,0.04,0.07,0,0
56793,18,1152,10,8,644,45,5,1,258,2,255,0.07,0.08,0,0
58816,20,1276,10,10,644,45,1,1,8,8,255,0.1,0.06,0,0
57854,18,1152,10,8,644,38,1,1,2,1,255,0.0,0.22,0,0
57919,20,1276,10,10,644,22,9,1,2,2,7,1.0,0.0,3270,1
57009,18,1152,10,8,644,19,9,1,1,1,255,0.16,0.02,0,1
57747,20,1276,10,10,644,45,1,1,1,1,26,0.04,1.0,0,0
58063,20,1276,10,10,644,27,5,1,138,25,255,0.1,0.05,0,0
57279,20,1276,10,10,644,16,5,1,149,13,255,0.05,0.05,0,0
56826,18,1152,10,8,644,22,9,1,8,10,8,1.0,0.0,1422,1
56030,20,1276,10,10,644,22,9,1,10,10,255,1.0,0.0,2887,1
56042,20,1276,10,10,644,45,5,1,171,8,255,0.03,0.09,0,0
57590,18,1152,10,8,644,22,5,1,175,8,255,0.0,0.07,0,0
59125,18,1152,10,8,644,45,5,1,222,1,255,0.02,0.06,0,0
57361,20,1276,10,10,644,2,5,1,205,12,255,0.07,0.07,0,0
59282,18,1152,10,8,644,48,5,1,201,1,255,0.0,0.07,0,0
58995,18,1152,10,8,644,11,9,2,121,123,255,0.89,0.01,77,1
55792,18,1152,10,8,644,17,9,1,1,1,47,0.09,0.06,493,1
57826,20,1276,10,10,644,50,9,1,3,1,175,0.73,0.03,330,1
56374,20,1276,10,10,644,17,2,1,274,9,255,0.04,0.09,0,0
57847,20,1276,10,10,644,45,5,1,244,3,255,0.01,0.09,0,0
57108,20,1276,10,10,644,58,2,1,251,1,255,0.0,0.07,0,0
58703,20,1276,10,10,644,22,1,1,1,1,43,1.0,0.0,0,1
59373,20,1276,10,10,644,11,9,2,7,11,255,0.97,0.01,42,1
59066,20,1276,10,10,644,22,9,1,15,15,255,1.0,0.0,3814,1
56837,20,1276,10,10,644,6,1,1,258,9,255,0.04,0.07,0,0
58797,20,1276,10,10,644,45,9,2,12,1,255,0.18,0.39,0,0
57822,18,1152,10,8,644,45,9,2,8,2,255,0.95,0.01,147,1
56521,20,1276,10,10,644,45,1,1,119,8,255,0.03,0.06,0,0
56976,20,1276,10,10,644,22,9,1,1,3,106,0.96,0.02,279,1
56645,18,1152,10,8,644,17,5,1,265,18,255,0.07,0.08,0,0
59135,20,1276,10,10,644,45,9,2,83,82,255,0.32,0.01,0,0
59348,20,1276,10,10,644,11,9,2,1,2,4,1.0,0.0,0,1
55996,20,1276,10,10,644,19,9,1,1,1,143,0.2,0.03,0,1
59173,20,1276,10,10,644,45,5,1,260,16,255,0.0,0.1,0,0
56692,18,1152,10,8,644,50,9,1,1,2,225,0.72,0.02,399,1
57887,18,1152,10,8,644,45,4,1,3,1,255,0.0,0.66,0,0
59412,20,1276,10,10,644,22,9,1,22,44,22,1.0,0.0,810,1
59231,18,1152,10,8,644,22,9,1,35,35,142,1.0,0.0,313,1
56888,18,1152,10,8,644,50,9,1,1,1,255,0.49,0.02,323,1
55732,18,1152,10,8,644,50,9,1,1,3,255,0.05,0.01,482,1
56640,18,1152,10,8,644,18,9,1,1,1,224,0.23,0.02,2445,0
55832,20,1276,10,10,644,40,9,2,1,1,255,0.0,0.66,0,1
56165,20,1276,10,10,644,45,5,1,217,5,255,0.02,0.06,0,0
59491,18,1152,10,8,644,22,9,1,1,24,25,1.0,0.0,657,1
59342,18,1152,10,8,644,40,9,2,1,1,255,0.0,0.66,105,1
59404,18,1152,10,8,644,22,9,1,7,7,63,1.0,0.0,1366,1
59249,18,1152,10,8,644,45,9,2,1,1,255,0.0,1.0,0,0
59117,20,1276,10,10,644,49,5,1,115,20,255,0.08,0.07,0,0
55840,18,1152,10,8,644,17,5,1,213,21,255,0.08,0.05,0,0
57385,18,1152,10,8,644,45,5,1,139,3,255,0.04,0.07,0,0
56354,20,1276,10,10,644,45,5,1,112,10,255,0.0,0.07,0,0
58805,18,1152,10,8,644,40,9,2,5,1,255,0.01,0.49,105,1
59274,20,1276,10,10,644,45,5,1,160,2,255,0.07,0.06,0,0
56812,18,1152,10,8,644,22,1,1,2,2,95,1.0,0.0,0,1
55976,20,1276,10,10,644,19,9,1,2,2,23,0.3,0.09,0,1
56024,20,1276,10,10,644,40,9,2,1,1,255,0.0,0.7,105,1
55961,20,1276,10,10,644,22,9,1,6,7,165,1.0,0.0,1137,1
59309,18,1152,10,8,644,22,9,1,6,25,255,1.0,0.0,1072,1
58522,20,1276,10,10,644,22,9,1,6,11,171,1.0,0.0,337,1
58139,20,1276,10,10,644,40,9,2,23,1,255,0.0,0.27,0,0
57770,18,1152,10,8,644,27,5,1,131,19,255,0.07,0.07,0,0
57401,18,1152,10,8,644,11,9,2,143,143,255,1.0,0.0,67,1
56583,20,1276,10,10,644,22,1,1,1,1,61,1.0,0.0,0,1
56333,18,1152,10,8,644,22,1,1,1,2,46,1.0,0.0,0,1
59180,18,1152,10,8,644,22,9,1,7,7,255,1.0,0.0,2316,1
57920,20,1276,10,10,644,22,9,1,4,5,4,1.0,0.0,422,1
56684,20,1276,10,10,644,50,9,1,1,3,62,0.71,0.06,336,1
56303,20,1276,10,10,644,19,9,1,2,2,166,0.05,0.02,0,1
56453,18,1152,10,8,644,22,9,1,10,10,71,1.0,0.0,1801,1
56074,20,1276,10,10,644,45,5,1,275,18,255,0.06,0.07,0,0
58129,20,1276,10,10,644,26,5,1,4,2,255,0.01,0.08,0,0
57035,18,1152,10,8,644,45,9,2,10,10,255,0.32,0.11,0,0
56759,20,1276,10,10,644,22,9,1,30,31,42,1.0,0.0,776,1
56830,18,1152,10,8,644,22,9,1,8,8,130,1.0,0.0,2159,1
56756,18,1152,10,8,644,22,9,1,22,22,135,1.0,0.0,937,1
56463,18,1152,10,8,644,45,5,1,174,12,255,0.05,0.06,0,0
57618,20,1276,10,10,644,6,5,1,268,6,255,0.02,0.05,0,0
56487,20,1276,10,10,644,11,9,2,80,160,255,1.0,0.01,127,1
58380,20,1276,10,10,644,22,9,1,19,19,95,1.0,0.0,943,1
59250,18,1152,10,8,644,19,9,1,1,1,3,0.67,0.67,0,1
56689,18,1152,10,8,644,45,9,2,49,49,252,0.19,0.04,0,0
56482,18,1152,10,8,644,22,9,1,9,9,36,1.0,0.0,1518,1
58096,20,1276,10,10,644,19,9,1,2,2,42,0.05,0.1,0,1
56708,18,1152,10,8,644,45,1,1,80,1,255,0.0,0.34,0,0
57153,20,1276,10,10,644,56,9,1,1,1,108,0.01,0.07,1341,1
57150,18,1152,10,8,644,45,1,1,170,19,255,0.07,0.07,0,0
57491,20,1276,10,10,644,22,9,1,17,21,255,1.0,0.0,955,1
58622,20,1276,10,10,644,22,9,1,7,19,223,1.0,0.0,1718,1
59357,18,1152,10,8,644,22,9,1,1,1,255,1.0,0.0,173,1
56686,20,1276,10,10,644,45,5,1,139,4,255,0.02,0.08,0,0
58565,18,1152,10,8,644,56,5,1,1,1,21,0.14,0.19,0,1
59448,20,1276,10,10,644,56,9,1,1,1,29,0.1,0.1,3138,1
57319,20,1276,10,10,644,16,2,1,99,2,255,0.01,0.06,0,0
56440,20,1276,10,10,644,17,5,1,254,2,255,0.01,0.07,0,0
56608,18,1152,10,8,644,22,9,1,1,1,79,1.0,0.0,238,1
55907,18,1152,10,8,644,19,9,1,20,20,141,0.28,0.03,0,1
57760,20,1276,10,10,644,22,9,1,8,8,33,1.0,0.0,737,1
55740,20,1276,10,10,644,22,9,1,9,10,51,1.0,0.0,748,1
57351,20,1276,10,10,644,40,9,2,4,2,255,0.01,0.79,105,1
58613,18,1152,10,8,644,45,5,1,107,14,255,0.07,0.06,0,0
56445,20,1276,10,10,644,22,1,1,1,2,2,1.0,0.0,0,1
56049,18,1152,10,8,644,50,5,1,2,2,153,0.35,0.05,0,1
57954,18,1152,10,8,644,22,9,1,4,7,37,1.0,0.0,313,1
58593,20,1276,10,10,644,19,9,1,23,23,85,0.62,0.02,0,1
59452,18,1152,10,8,644,11,9,2,1,2,19,0.11,0.26,0,1
56542,20,1276,10,10,644,37,5,1,146,3,255,0.03,0.05,0,0
59092,18,1152,10,8,644,45,5,1,132,7,255,0.05,0.07,0,0
55920,18,1152,10,8,644,22,9,1,17,19,35,1.0,0.0,260,1
56538,20,1276,10,10,644,50,9,1,1,1,255,0.6,0.03,328,1
56776,18,1152,10,8,644,50,9,1,1,1,71,0.58,0.06,334,1
56981,20,1276,10,10,644,45,5,1,120,10,255,0.02,0.06,0,0
58185,18,1152,10,8,644,21,1,1,258,7,255,0.03,0.09,0,0
55748,18,1152,10,8,644,40,9,2,191,191,191,1.0,0.0,4,1
57577,20,1276,10,10,644,28,5,1,149,9,255,0.01,0.08,0,0
56655,18,1152,10,8,644,11,9,2,70,150,255,1.0,0.0,128,1
58037,18,1152,10,8,644,45,5,1,263,6,255,0.05,0.07,0,0
56108,20,1276,10,10,644,45,5,1,115,2,255,0.07,0.07,0,0
59333,20,1276,10,10,644,22,9,1,11,11,31,1.0,0.0,540,1
56139,18,1152,10,8,644,45,5,1,196,17,255,0.08,0.06,0,0
56582,18,1152,10,8,644,22,9,1,2,2,4,1.0,0.0,185,1
56891,18,1152,10,8,644,45,9,2,67,66,255,0.26,0.01,0,0
57449,18,1152,10,8,644,34,1,1,144,15,255,0.03,0.07,0,0
58744,18,1152,10,8,644,40,9,2,4,2,255,0.01,0.68,105,1
58432,20,1276,10,10,644,22,9,1,13,13,13,1.0,0.0,715,1
57850,18,1152,10,8,644,18,5,1,264,19,255,0.07,0.06,0,0
58690,18,1152,10,8,644,50,9,1,1,1,160,0.82,0.02,332,1
57406,18,1152,10,8,644,40,9,2,1,1,255,0.0,0.66,105,1
55910,18,1152,10,8,644,22,1,1,1,1,214,0.72,0.01,0,1
57778,20,1276,10,10,644,45,5,1,138,14,255,0.07,0.06,0,0
58226,20,1276,10,10,644,22,9,1,1,1,255,1.0,0.0,934,1
55913,20,1276,10,10,644,22,9,1,6,26,64,1.0,0.0,408,1
59500,18,1152,10,8,644,22,9,1,1,14,1,1.0,0.0,1884,1
58109,20,1276,10,10,644,45,5,1,140,6,255,0.02,0.07,0,0
56622,20,1276,10,10,644,40,9,1,2,1,177,0.01,0.08,0,1
58758,18,1152,10,8,644,11,9,2,201,200,255,1.0,0.01,44,1
55871,18,1152,10,8,644,50,9,1,1,1,255,0.06,0.02,402,1
58199,20,1276,10,10,644,32,5,1,236,9,255,0.04,0.07,0,0
59512,20,1276,10,10,644,22,9,1,22,26,64,1.0,0.0,1229,1
58278,20,1276,10,10,644,28,5,1,126,16,255,0.06,0.07,0,0
58991,20,1276,10,10,644,22,1,1,1,1,47,1.0,0.0,0,1
55858,18,1152,10,8,644,45,5,1,275,3,255,0.01,0.07,0,0
57605,18,1152,10,8,644,19,9,1,1,1,29,0.03,0.14,0,1
57088,20,1276,10,10,644,34,5,1,241,3,255,0.01,0.07,0,0
57521,18,1152,10,8,644,45,9,2,1,1,86,0.99,0.02,147,1
56574,20,1276,10,10,644,45,1,1,1,1,27,0.04,1.0,0,0
56816,20,1276,10,10,644,22,9,1,7,7,73,1.0,0.0,1792,1
59098,20,1276,10,10,644,52,9,1,1,1,3,0.33,1.0,15,0
57322,18,1152,10,8,644,19,9,1,1,1,255,0.49,0.02,0,1
56832,20,1276,10,10,644,50,9,1,1,1,99,0.38,0.04,339,1
59410,18,1152,10,8,644,22,9,1,7,7,186,1.0,0.0,310,1
59444,20,1276,10,10,644,22,9,1,30,32,67,1.0,0.0,2004,1
57723,18,1152,10,8,644,29,5,1,206,4,255,0.04,0.07,0,0
59137,20,1276,10,10,644,19,9,1,6,6,255,0.09,0.02,0,1
58361,18,1152,10,8,644,25,1,1,243,19,255,0.07,0.08,0,0
57894,20,1276,10,10,644,11,9,2,153,153,255,1.0,0.01,45,1
56829,18,1152,10,8,644,50,9,1,1,1,157,0.57,0.04,332,1
59370,20,1276,10,10,644,45,1,1,1,1,255,0.0,0.27,0,0
57793,20,1276,10,10,644,47,5,1,227,8,255,0.03,0.09,0,0
55851,20,1276,10,10,644,56,5,1,61,15,223,0.26,0.02,0,0
58927,20,1276,10,10,644,22,9,1,4,4,255,1.0,0.0,1918,1
55859,18,1152,10,8,644,15,1,1,116,12,255,0.05,0.07,0,0
57612,20,1276,10,10,644,45,5,1,260,6,255,0.02,0.07,0,0
59134,20,1276,10,10,644,45,1,1,128,18,255,0.07,0.05,0,0
56491,20,1276,10,10,644,56,5,1,228,14,255,0.05,0.07,0,0
58010,20,1276,10,10,644,22,9,1,20,20,255,1.0,0.0,539,1
58258,20,1276,10,10,644,45,9,2,69,69,255,0.66,0.34,0,0
59433,20,1276,10,10,644,50,9,1,1,1,255,0.03,0.07,1568,1
56822,20,1276,10,10,644,3,1,1,235,18,255,0.07,0.07,0,0
59235,20,1276,10,10,644,45,1,1,112,7,255,0.03,0.09,0,0
57201,20,1276,10,10,644,27,5,1,109,7,255,0.08,0.05,0,0
58641,20,1276,10,10,644,11,9,2,46,46,184,0.66,0.02,128,1
57373,18,1152,10,8,644,22,9,1,2,3,255,1.0,0.0,261,1
59402,20,1276,10,10,644,56,9,1,1,1,25,0.08,0.2,2328,1
56226,20,1276,10,10,644,45,9,2,34,34,237,0.14,0.05,0,0
55908,18,1152,10,8,644,22,9,1,23,43,255,1.0,0.0,520,1
56324,20,1276,10,10,644,45,1,1,85,1,255,0.0,0.36,0,0
57670,20,1276,10,10,644,22,9,1,5,5,42,1.0,0.0,1156,1
59196,18,1152,10,8,644,22,9,1,5,38,58,1.0,0.0,1978,1
57816,20,1276,10,10,644,22,9,1,13,13,76,1.0,0.0,1832,1
58257,18,1152,10,8,644,53,5,1,252,24,255,0.09,0.06,0,0
55770,20,1276,10,10,644,11,9,2,74,152,255,0.77,0.02,126,1
58600,18,1152,10,8,644,45,5,1,163,9,255,0.08,0.07,0,0
57062,20,1276,10,10,644,40,9,2,1,1,255,0.01,0.64,0,1
57608,20,1276,10,10,644,45,5,1,224,1,255,0.01,0.08,0,0
57571,18,1152,10,8,644,45,5,1,200,9,255,0.04,0.06,0,0
56018,18,1152,10,8,644,24,5,1,239,4,255,0.02,0.05,0,0
59534,18,1152,10,8,644,5,5,1,142,2,255,0.01,0.05,0,0
57400,18,1152,10,8,644,9,5,1,211,20,255,0.08,0.08,0,0
57259,18,1152,10,8,644,56,5,1,23,6,255,0.15,0.05,0,0
59365,20,1276,10,10,644,56,5,1,3,2,255,0.09,0.08,0,0
56609,18,1152,10,8,644,22,9,1,4,13,38,1.0,0.0,2777,1
59131,20,1276,10,10,644,22,1,1,1,1,3,1.0,0.0,0,1
56065,18,1152,10,8,644,22,9,1,8,9,158,1.0,0.0,749,1
56528,18,1152,10,8,644,25,1,1,229,3,255,0.01,0.08,0,0
58770,18,1152,10,8,644,22,9,1,2,4,255,1.0,0.0,255,1
59314,18,1152,10,8,644,45,9,2,134,114,255,0.61,0.05,0,0
56748,20,1276,10,10,644,22,9,1,6,8,255,1.0,0.0,3119,1
57512,20,1276,10,10,644,11,9,2,124,124,255,0.8,0.01,44,1
55877,18,1152,10,8,644,5,1,1,118,16,255,0.06,0.06,0,0
56704,18,1152,10,8,644,45,5,1,158,25,255,0.1,0.05,0,0
55776,18,1152,10,8,644,45,5,1,233,7,255,0.04,0.05,0,0
59149,18,1152,10,8,644,45,9,2,91,89,255,0.35,0.02,0,0
56160,20,1276,10,10,644,11,9,2,17,27,255,1.0,0.0,42,1
56059,20,1276,10,10,644,22,9,1,3,3,255,0.96,0.02,3222,1
59461,20,1276,10,10,644,45,5,1,128,14,255,0.05,0.07,0,0
59323,20,1276,10,10,644,22,9,1,21,21,255,1.0,0.0,1726,1
58001,20,1276,10,10,644,22,9,1,12,13,255,1.0,0.0,1761,1
58674,18,1152,10,8,644,11,9,2,145,145,255,1.0,0.01,70,1
55790,20,1276,10,10,644,22,1,1,258,6,255,0.02,0.07,0,0
55771,20,1276,10,10,644,11,9,2,2,4,94,0.74,0.03,45,1
57263,18,1152,10,8,644,19,5,1,215,16,255,0.06,0.07,0,0
56179,20,1276,10,10,644,50,9,1,1,1,228,0.58,0.02,333,1
59236,20,1276,10,10,644,45,1,1,1,1,255,0.0,0.54,0,0
58247,20,1276,10,10,644,22,9,1,2,2,16,1.0,0.0,819,1
56390,20,1276,10,10,644,2,5,1,248,9,255,0.04,0.07,0,0
57564,20,1276,10,10,644,19,9,1,2,3,255,0.11,0.07,0,1
56348,18,1152,10,8,644,22,9,1,4,4,4,1.0,0.0,1831,1
57607,18,1152,10,8,644,22,9,1,14,14,161,1.0,0.0,1321,1
58612,18,1152,10,8,644,22,9,1,17,22,255,1.0,0.0,253,1
57234,20,1276,10,10,644,22,9,1,11,19,23,1.0,0.0,1282,1
59488,18,1152,10,8,644,22,9,1,16,17,255,1.0,0.0,685,1
58079,20,1276,10,10,644,4,5,1,212,18,255,0.07,0.06,0,0
57829,20,1276,10,10,644,11,9,2,238,238,255,1.0,0.0,75,1
55700,18,1152,10,8,644,2,5,1,129,18,255,0.07,0.05,0,0
57657,18,1152,10,8,644,22,1,1,1,2,1,1.0,0.0,0,1
58110,20,1276,10,10,644,7,1,1,237,4,255,0.02,0.07,0,0
57940,18,1152,10,8,644,22,9,1,3,7,255,1.0,0.0,398,1
56195,20,1276,10,10,644,45,9,2,99,98,255,0.38,0.01,0,0
56815,20,1276,10,10,644,11,9,2,167,167,255,0.92,0.01,79,1
58272,18,1152,10,8,644,45,5,1,206,10,255,0.02,0.07,0,0
57646,18,1152,10,8,644,45,9,2,144,134,255,0.79,0.03,0,0
56725,18,1152,10,8,644,50,9,1,1,1,255,0.68,0.02,329,1
56964,20,1276,10,10,644,19,9,1,14,14,255,0.5,0.02,0,1
57305,18,1152,10,8,644,45,5,1,88,5,255,0.08,0.07,0,0
57471,18,1152,10,8,644,34,5,1,244,9,255,0.04,0.08,0,0
55833,20,1276,10,10,644,18,5,1,262,18,255,0.07,0.06,0,0
57813,20,1276,10,10,644,40,9,2,97,1,255,0.0,0.06,0,0
59012,18,1152,10,8,644,22,9,1,5,5,255,1.0,0.0,2638,1
56931,20,1276,10,10,644,11,9,2,174,176,255,0.92,0.01,77,1
59451,20,1276,10,10,644,22,9,1,14,21,255,1.0,0.0,314,1
57348,20,1276,10,10,644,23,5,1,52,14,255,0.05,0.09,0,0
57104,20,1276,10,10,644,40,9,2,1,1,255,0.01,0.62,105,1
56262,20,1276,10,10,644,11,9,2,204,206,255,0.93,0.01,42,1
58845,18,1152,10,8,644,45,5,1,207,14,255,0.06,0.07,0,0
55941,18,1152,10,8,644,22,9,1,8,8,68,1.0,0.0,183,1
55810,18,1152,10,8,644,22,9,1,31,31,255,1.0,0.0,347,1
58014,20,1276,10,10,644,26,5,1,143,10,255,0.03,0.06,0,0
56702,20,1276,10,10,644,45,5,1,27,6,255,0.02,0.08,0,0
56205,18,1152,10,8,644,19,9,1,1,1,5,1.0,0.0,0,0
56908,18,1152,10,8,644,37,5,1,147,7,255,0.01,0.07,0,0
58184,18,1152,10,8,644,22,9,1,15,16,255,1.0,0.0,1130,1
57728,20,1276,10,10,644,11,9,2,94,174,255,1.0,0.01,46,1
55704,20,1276,10,10,644,22,9,1,13,14,176,1.0,0.0,390,1
55812,18,1152,10,8,644,45,1,1,66,1,255,0.06,0.06,0,0
56733,20,1276,10,10,644,12,4,1,1,1,133,0.01,0.08,0,0
58879,20,1276,10,10,644,40,9,2,1,1,255,0.0,0.65,105,1
56376,18,1152,10,8,644,25,5,1,217,14,255,0.05,0.07,0,0
58097,20,1276,10,10,644,45,5,1,108,8,255,0.11,0.06,0,0
58187,20,1276,10,10,644,2,1,1,223,11,255,0.04,0.08,0,0
58803,18,1152,10,8,644,24,5,1,264,4,255,0.02,0.08,0,0
56886,20,1276,10,10,644,60,5,1,134,4,255,0.02,0.07,0,0
56673,18,1152,10,8,644,22,5,1,4,4,6,0.67,0.33,0,0
57855,18,1152,10,8,644,22,9,1,6,6,255,1.0,0.0,406,1
56033,18,1152,10,8,644,24,5,1,273,6,255,0.02,0.07,0,0
59303,20,1276,10,10,644,50,9,1,1,2,255,0.52,0.01,640,1
59220,20,1276,10,10,644,22,9,1,5,5,255,1.0,0.0,1092,1
57667,20,1276,10,10,644,17,5,1,4,1,255,0.24,0.03,0,0
57126,20,1276,10,10,644,22,1,1,1,1,2,1.0,0.0,0,1
59449,20,1276,10,10,644,22,1,1,1,2,60,1.0,0.0,0,1
58412,20,1276,10,10,644,38,5,1,236,7,255,0.07,0.07,0,0
57215,18,1152,10,8,644,45,5,1,171,1,255,0.0,0.05,0,0
57456,20,1276,10,10,644,33,5,1,207,5,255,0.02,0.06,0,0
55894,18,1152,10,8,644,44,2,1,111,5,255,0.02,0.08,0,0
59316,20,1276,10,10,644,19,5,1,254,13,255,0.04,0.07,0,0
57170,20,1276,10,10,644,45,5,1,259,10,200,0.05,0.06,0,0
56464,18,1152,10,8,644,24,5,1,271,14,255,0.05,0.06,0,0
56987,18,1152,10,8,644,22,9,1,7,7,92,1.0,0.0,674,1
58704,20,1276,10,10,644,22,9,1,10,10,75,1.0,0.0,505,1
58049,20,1276,10,10,644,22,9,1,15,15,255,1.0,0.0,1425,1
58621,20,1276,10,10,644,22,9,1,13,20,255,1.0,0.0,458,1
57585,18,1152,10,8,644,22,9,1,5,5,54,1.0,0.0,1345,1
